City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Weather Description
523,Poum,NC,2022-03-14 03:39:04,-20.2333,164.0167,81.75,77,65,8.39,broken clouds
524,Namsos,NO,2022-03-14 03:39:05,64.4662,11.4957,28.9,85,100,5.68,overcast clouds
525,Obo,CF,2022-03-14 03:39:05,5.3998,26.4869,69.44,76,100,3.62,overcast clouds
526,Noumea,NC,2022-03-14 03:39:05,-22.2763,166.4572,84.0,99,100,6.85,light rain
527,Boguchany,RU,2022-03-14 03:39:05,58.3814,97.4531,0.88,86,94,4.61,overcast clouds
528,Mercedes,AR,2022-03-14 03:39:06,-34.6515,-59.4307,61.03,52,0,6.35,clear sky
529,Muros,ES,2022-03-14 03:39:06,42.7762,-9.0603,44.83,95,100,7.43,overcast clouds
530,Wicklow,IE,2022-03-14 03:39:06,53.0,-6.4167,38.05,86,8,5.48,clear sky
531,Ciudad Bolivar,VE,2022-03-14 03:39:07,8.1222,-63.5497,76.78,73,100,14.18,overcast clouds
532,Camopi,GF,2022-03-14 03:39:07,3.1655,-52.3158,72.46,99,100,1.77,overcast clouds
533,Frejus,FR,2022-03-14 03:39:07,43.4329,6.7352,49.69,79,100,10.31,overcast clouds
534,Saint-Denis,FR,2022-03-14 03:39:08,48.9167,2.3333,45.1,87,0,5.75,clear sky
535,Faya,SA,2022-03-14 03:39:08,18.3851,42.4509,55.51,77,9,0.63,clear sky
536,Sembakung,ID,2022-03-14 03:39:08,3.8167,117.25,93.0,51,76,1.28,broken clouds
537,Campbell River,CA,2022-03-14 03:39:08,50.0163,-125.2446,46.45,93,100,9.22,overcast clouds
538,Natal,BR,2022-03-14 03:37:06,-5.795,-35.2094,79.02,94,40,2.3,scattered clouds
539,Beloha,MG,2022-03-14 03:39:09,-25.1667,45.05,73.11,74,67,8.81,broken clouds
540,Shimanovsk,RU,2022-03-14 03:38:32,52.0,127.7,26.47,66,47,3.8,scattered clouds
541,Luderitz,NA,2022-03-14 03:39:09,-26.6481,15.1594,60.96,69,0,27.45,clear sky
542,Canatlan,MX,2022-03-14 03:39:09,24.5167,-104.7833,52.43,22,12,7.78,few clouds
543,Ranong,TH,2022-03-14 03:39:10,9.9658,98.6348,87.73,60,95,6.71,overcast clouds
544,Dingle,PH,2022-03-14 03:39:10,10.9995,122.6711,88.43,60,78,8.99,broken clouds
545,Aykhal,RU,2022-03-14 03:39:10,66.0,111.5,-7.96,88,42,3.94,scattered clouds
546,Medea,DZ,2022-03-14 03:39:11,36.2642,2.7539,49.64,61,93,20.69,overcast clouds
547,Zelenoborsk,RU,2022-03-14 03:39:11,61.4669,64.0333,5.61,94,100,6.8,overcast clouds
548,Makhinjauri,GE,2022-03-14 03:39:11,41.6739,41.694,35.46,87,75,4.61,broken clouds
549,Mata,PT,2022-03-14 03:39:11,40.683,-7.4592,48.6,86,100,5.82,overcast clouds
550,Finschhafen,PG,2022-03-14 03:39:12,-6.6024,147.8681,84.61,71,99,5.73,overcast clouds
551,Tanout,NE,2022-03-14 03:39:12,14.9709,8.8879,64.76,11,35,13.62,scattered clouds
552,Guanare,VE,2022-03-14 03:39:12,9.0418,-69.7421,77.05,71,100,2.89,overcast clouds
553,Roswell,US,2022-03-14 03:37:54,34.0232,-84.3616,42.96,66,0,1.14,clear sky
554,Talnakh,RU,2022-03-14 03:39:12,69.4865,88.3972,-3.8,93,100,8.05,overcast clouds
555,Roald,NO,2022-03-14 03:39:13,62.5833,6.1333,46.54,36,100,6.91,overcast clouds
556,Batemans Bay,AU,2022-03-14 03:39:13,-35.7167,150.1833,74.1,72,26,7.4,scattered clouds
557,Encruzilhada Do Sul,BR,2022-03-14 03:39:13,-30.5439,-52.5219,59.88,98,100,5.99,overcast clouds
558,Opuwo,NA,2022-03-14 03:39:14,-18.0607,13.84,62.67,88,100,5.19,overcast clouds
559,Xiamen,CN,2022-03-14 03:35:38,24.4798,118.0819,80.65,57,0,4.47,clear sky
560,Tongliao,CN,2022-03-14 03:39:14,43.6125,122.2653,32.0,77,100,14.34,overcast clouds
561,Tashtyp,RU,2022-03-14 03:39:14,52.7939,89.8983,11.48,87,100,3.76,light snow
562,Magomeni,TZ,2022-03-14 03:39:15,-6.8,39.25,79.5,76,100,4.27,overcast clouds
563,Iisalmi,FI,2022-03-14 03:39:15,63.5592,27.1907,21.02,98,98,3.91,overcast clouds
564,Buraydah,SA,2022-03-14 03:39:15,26.326,43.975,57.65,36,17,8.39,few clouds
565,Urumqi,CN,2022-03-14 03:39:15,43.801,87.6005,43.75,81,75,6.71,mist
566,Pirovskoye,RU,2022-03-14 03:39:16,57.6267,92.2658,4.5,83,46,5.06,scattered clouds
567,Bela,IN,2022-03-14 03:39:16,25.9333,81.9833,84.92,19,0,3.98,clear sky
568,Bluefields,NI,2022-03-14 03:39:16,12.0137,-83.7635,75.67,91,97,10.07,overcast clouds
569,Pocri,PA,2022-03-14 03:39:17,8.2667,-80.55,76.32,77,51,8.79,broken clouds
570,Constitucion,CL,2022-03-14 03:39:17,-35.3333,-72.4167,60.49,71,0,3.02,clear sky
571,Beterou,BJ,2022-03-14 03:39:17,9.1992,2.2586,79.74,70,89,3.4,overcast clouds
572,Chama,CH,2022-03-14 03:39:17,47.1821,8.4636,46.62,78,100,9.22,overcast clouds
573,Hue,VN,2022-03-14 03:39:18,16.4667,107.6,78.91,73,40,3.44,scattered clouds
574,Santo Domingo,DO,2022-03-14 03:34:45,18.5001,-69.9886,73.08,94,20,0.0,few clouds
575,Omihachiman,JP,2022-03-14 03:39:18,35.1286,136.0976,64.58,83,82,4.14,broken clouds
576,Teeli,RU,2022-03-14 03:39:18,51.0333,90.2333,19.6,87,83,3.62,broken clouds
577,Flinders,AU,2022-03-14 03:39:19,-34.5833,150.8552,77.18,70,46,3.0,light rain
578,Long Xuyen,VN,2022-03-14 03:39:19,10.3833,105.4167,84.15,45,83,11.07,broken clouds
579,El Dorado,US,2022-03-14 03:38:16,38.7666,-120.5177,47.07,75,73,3.0,broken clouds
580,Pamekasan,ID,2022-03-14 03:39:19,-7.1568,113.4746,85.86,71,93,4.59,overcast clouds
581,Korhogo,CI,2022-03-14 03:39:19,9.45,-5.6333,76.42,64,87,7.34,light rain
582,Areosa,PT,2022-03-14 03:39:20,41.7178,-8.8571,46.92,83,98,8.01,overcast clouds
583,Saint Matthews,US,2022-03-14 03:39:20,38.2529,-85.6558,47.91,51,0,8.05,clear sky
584,Douglas,US,2022-03-14 03:39:20,41.3,-96.167,50.52,59,0,4.61,clear sky
585,Saint-Leu,RE,2022-03-14 03:39:21,-21.15,55.2833,77.32,77,64,1.3,light rain
586,Balao,EC,2022-03-14 03:39:21,-2.9167,-79.8167,75.85,85,86,2.84,light rain
587,Mount Isa,AU,2022-03-14 03:39:21,-20.7333,139.5,94.77,34,0,5.75,clear sky
588,Sao Raimundo Das Mangabeiras,BR,2022-03-14 03:39:22,-7.0219,-45.4811,72.81,90,6,2.28,clear sky
589,Bend,US,2022-03-14 03:36:54,44.0582,-121.3153,40.48,67,0,16.11,clear sky
590,Houston,US,2022-03-14 03:34:56,29.7633,-95.3633,57.97,77,100,14.97,overcast clouds
591,Surt,LY,2022-03-14 03:39:22,31.2089,16.5887,54.03,71,0,13.76,clear sky
592,Lagos,NG,2022-03-14 03:34:37,6.5833,3.75,75.52,90,17,2.86,few clouds
593,Dickinson,US,2022-03-14 03:39:22,29.4608,-95.0513,59.04,81,75,9.22,broken clouds
594,Nawalapitiya,LK,2022-03-14 03:39:23,7.0559,80.5348,80.87,56,80,2.06,broken clouds
595,Jalingo,NG,2022-03-14 03:39:23,8.8833,11.3667,76.35,22,85,3.33,overcast clouds
596,Chute-Aux-Outardes,CA,2022-03-14 03:39:23,49.1168,-68.399,6.78,51,0,6.91,clear sky
597,Sur,OM,2022-03-14 03:39:23,22.5667,59.5289,83.61,36,21,5.1,few clouds
598,Mont-Dore,NC,2022-03-14 03:39:24,-22.2833,166.5833,84.0,99,100,8.57,light rain
599,Najran,SA,2022-03-14 03:36:04,17.4924,44.1277,57.85,18,25,3.47,scattered clouds
600,Sorong,ID,2022-03-14 03:39:24,-0.8833,131.25,83.93,78,84,7.54,broken clouds
601,Luebo,CD,2022-03-14 03:39:24,-5.35,21.4167,66.6,98,99,1.45,overcast clouds
602,Puerto Escondido,MX,2022-03-14 03:39:25,15.85,-97.0667,79.63,73,20,0.0,few clouds
603,Raga,SS,2022-03-14 03:39:25,8.4596,25.678,71.37,22,96,3.94,overcast clouds
604,Palu,ID,2022-03-14 03:39:25,-0.8917,119.8707,88.63,66,49,3.65,scattered clouds
605,Kofele,ET,2022-03-14 03:39:25,7.0667,38.7833,49.08,58,99,6.31,overcast clouds
606,Si Sa Ket,TH,2022-03-14 03:39:26,14.8333,104.3333,97.25,35,13,7.16,few clouds
607,Kaka,TM,2022-03-14 03:39:26,37.3482,59.6143,50.0,52,23,10.83,few clouds
608,Qaqortoq,GL,2022-03-14 03:39:26,60.7167,-46.0333,25.57,95,100,5.93,snow
609,Gisborne,NZ,2022-03-14 03:39:27,-38.6533,178.0042,64.2,85,100,11.05,overcast clouds
610,Wichita Falls,US,2022-03-14 03:38:26,33.9137,-98.4934,55.42,28,0,18.41,clear sky
611,Santa Branca,BR,2022-03-14 03:39:27,-23.3967,-45.8839,67.82,99,98,0.81,overcast clouds
612,Riberalta,BO,2022-03-14 03:39:27,-10.9833,-66.1,71.2,99,45,2.57,scattered clouds
613,San Quintin,MX,2022-03-14 03:39:27,30.4833,-115.95,57.18,85,0,15.21,clear sky
614,Alice Springs,AU,2022-03-14 03:35:10,-23.7,133.8833,96.35,11,5,9.22,clear sky
615,Carmen,MX,2022-03-14 03:34:58,18.6333,-91.8333,72.14,78,86,4.21,overcast clouds
616,Tim,RU,2022-03-14 03:39:28,51.6222,37.1244,19.02,93,78,12.01,broken clouds
617,Praya,CV,2022-03-14 03:39:28,14.9215,-23.5087,68.54,77,20,26.46,few clouds
618,Pangkalanbuun,ID,2022-03-14 03:39:28,-2.6833,111.6167,92.97,50,94,2.33,overcast clouds
619,Mehamn,NO,2022-03-14 03:39:29,71.0357,27.8492,35.55,80,0,12.66,clear sky
620,Miki,JP,2022-03-14 03:39:29,34.8,134.9833,67.62,59,30,6.11,scattered clouds
621,San Jeronimo,PE,2022-03-14 03:35:55,-11.9472,-75.2829,46.24,91,98,2.3,overcast clouds
622,Mahanoro,MG,2022-03-14 03:39:29,-19.9,48.8,74.39,91,99,7.76,light rain
623,Ternate,ID,2022-03-14 03:39:30,0.8,127.4,84.78,71,18,3.62,few clouds
624,Jardim,BR,2022-03-14 03:39:30,-21.4803,-56.1381,67.91,91,17,2.37,few clouds
625,Raudeberg,NO,2022-03-14 03:39:30,61.9875,5.1352,45.27,61,99,8.61,overcast clouds
626,Tuy Hoa,VN,2022-03-14 03:39:30,13.0833,109.3,82.72,69,89,7.34,overcast clouds
627,Cayhagan,PH,2022-03-14 03:39:31,9.6697,122.4256,85.17,69,86,5.5,overcast clouds
628,Maragogi,BR,2022-03-14 03:39:31,-9.0122,-35.2225,78.08,84,97,4.61,overcast clouds
629,Muyezerskiy,RU,2022-03-14 03:39:31,63.9333,31.65,31.71,95,100,3.4,overcast clouds
630,Sioux Lookout,CA,2022-03-14 03:39:32,50.1001,-91.917,6.87,85,20,4.61,few clouds
631,Kosa,RU,2022-03-14 03:39:32,59.9445,54.9977,13.48,94,99,7.09,overcast clouds
632,Contamana,PE,2022-03-14 03:39:32,-7.3333,-75.0167,71.04,99,89,2.19,overcast clouds
633,Viransehir,TR,2022-03-14 03:39:33,37.2353,39.7631,33.08,90,90,2.64,overcast clouds
634,Hay River,CA,2022-03-14 03:39:33,60.8156,-115.7999,-11.22,64,20,2.3,few clouds
635,Campbellton,CA,2022-03-14 03:39:33,48.0075,-66.6727,14.45,95,41,5.26,scattered clouds
636,Sao Felix Do Xingu,BR,2022-03-14 03:39:34,-6.6447,-51.995,71.6,99,84,1.52,broken clouds
637,Pringsewu,ID,2022-03-14 03:39:34,-5.3582,104.9744,85.59,74,92,0.43,overcast clouds
638,Saint-Pierre,RE,2022-03-14 03:39:34,-21.3393,55.4781,77.92,88,100,9.22,light rain
639,Dali,CN,2022-03-14 03:39:34,25.7,100.1833,72.41,20,91,1.25,overcast clouds
640,Castlemaine,AU,2022-03-14 03:39:35,-37.0667,144.2167,86.29,30,91,8.12,overcast clouds
641,Avera,US,2022-03-14 03:39:35,33.194,-82.5271,36.55,39,2,5.53,clear sky
642,Kysyl-Syr,RU,2022-03-14 03:39:35,63.8986,122.7617,0.55,83,100,5.97,overcast clouds
643,Trat,TH,2022-03-14 03:39:35,12.5,102.5,89.82,55,99,3.22,overcast clouds
644,Kimparana,ML,2022-03-14 03:39:36,12.8347,-4.9244,80.37,14,27,7.58,scattered clouds
645,Bucerias,MX,2022-03-14 03:39:36,20.75,-105.3333,71.98,83,0,0.0,clear sky
646,Krasnoselkup,RU,2022-03-14 03:39:36,65.7,82.4667,-2.56,97,100,8.41,overcast clouds
647,West Wendover,US,2022-03-14 03:39:37,40.7391,-114.0733,40.21,52,75,8.05,broken clouds
648,Akureyri,IS,2022-03-14 03:39:37,65.6835,-18.0878,28.33,74,0,10.36,clear sky
649,Vestmannaeyjar,IS,2022-03-14 03:39:37,63.4427,-20.2734,41.14,59,99,27.16,overcast clouds
650,Bintulu,MY,2022-03-14 03:39:37,3.1667,113.0333,88.21,74,40,2.3,scattered clouds
651,Matai,TZ,2022-03-14 03:39:38,-8.3,31.5167,56.25,89,94,2.33,overcast clouds
652,Sirur,IN,2022-03-14 03:39:38,18.8333,74.3833,88.47,12,10,10.78,clear sky
653,Gorontalo,ID,2022-03-14 03:39:38,0.5412,123.0595,90.32,62,46,2.77,scattered clouds
654,Shu,KZ,2022-03-14 03:39:38,43.5983,73.7614,41.88,87,100,4.38,moderate rain
655,Honiara,SB,2022-03-14 03:35:32,-9.4333,159.95,84.79,73,64,4.83,broken clouds
656,Scottsbluff,US,2022-03-14 03:39:39,41.8666,-103.6672,48.43,47,40,14.97,scattered clouds
657,Teguldet,RU,2022-03-14 03:39:39,57.3064,88.1667,5.41,84,15,5.5,few clouds
658,Kodino,RU,2022-03-14 03:39:39,63.7198,39.6447,10.87,99,75,2.98,broken clouds
659,Monrovia,LR,2022-03-14 03:34:56,6.3005,-10.7969,77.9,89,97,8.63,light rain
660,Tromso,NO,2022-03-14 03:38:38,69.6496,18.957,33.39,80,0,3.44,clear sky
661,Mitchell,US,2022-03-14 03:39:40,43.7094,-98.0298,38.1,73,0,5.99,clear sky
662,Springfield,US,2022-03-14 03:39:03,37.2153,-93.2982,51.66,36,0,12.66,clear sky
663,Tazovskiy,RU,2022-03-14 03:39:40,67.4667,78.7,-7.44,100,100,6.24,overcast clouds
664,Leninskoye,KZ,2022-03-14 03:39:40,41.7589,69.3864,50.43,83,100,1.9,overcast clouds
665,Ishinomaki,JP,2022-03-14 03:39:41,38.4167,141.3,50.0,82,81,10.25,broken clouds
666,Mount Darwin,ZW,2022-03-14 03:39:41,-16.7725,31.5838,62.42,98,29,2.53,scattered clouds
667,Sestu,IT,2022-03-14 03:39:41,39.2943,9.093,56.71,83,20,14.97,few clouds
668,Arkhara,RU,2022-03-14 03:39:42,49.4212,130.0842,24.76,80,100,2.15,overcast clouds
669,Antofagasta,CL,2022-03-14 03:39:42,-23.65,-70.4,63.68,80,50,5.93,scattered clouds
670,Cumra,TR,2022-03-14 03:39:42,37.5732,32.7745,21.34,87,20,4.61,few clouds
671,Shitanjing,CN,2022-03-14 03:39:42,39.2342,106.3439,54.9,12,15,8.03,few clouds
672,Fare,PF,2022-03-14 03:39:43,-16.7,-151.0167,82.06,72,35,11.86,scattered clouds
673,Pindi Bhattian,PK,2022-03-14 03:39:43,31.8978,73.273,81.36,30,11,0.74,few clouds
674,Akyab,MM,2022-03-14 03:39:43,20.15,92.9,84.76,41,8,0.87,clear sky
